data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7802482,804,UKR43622,43622,"28 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Ukraine)","National Corps Party",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"National Corps",Other,"On 28 March 2021, members of National Corps demonstrated in Mariupol, Donetsk, against the illegal construction in the city garden. [size=no report]",0,1618480436,UKR
7749943,804,UKR43302,43302,"10 March 2021",2021,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,20,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"OSCE SMM-Ukraine",Other,"On 10 March 2021, the OSCE SMM observed a total of 13 explosions involving unknown weapons near Mariupol.",0,1618488828,UKR
7725252,804,UKR42865,42865,"23 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,Segodnya,National,"On 23 February 2021, activists demonstrated in Mariupol, demanding freedom for activist Serhiy Sternenko, who was sentenced to seven years in prison in Odesa for alleged kidnapping of a pro-Russian politician. The demonstrators claimed that the case is politically motivated. [size=no report]",0,1618489551,UKR
7665517,804,UKR42492,42492,"04 February 2021",2021,1,"Strategic developments","Disrupted weapons use","Police Forces of Ukraine (2019-)",,1,13,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Novoye Vremya Ukraine; Focus; LIGA.net",National,"Weapons seizure: On 4 February 2021, the Ukrainian police forces found and seized a cache of 1,600 RGD-5 and F-1 grenades, 2,000 flares, 1,060 UZRGM incendiaries, two large-caliber barrels, 61 Makarov pistols, and 124 boxes of 7.62 and 14.5 caliber cartridges in Mariupol, Donetsk.",0,1618491127,UKR
7665517,804,UKR42492,42492,"04 February 2021",2021,1,"Strategic developments","Disrupted weapons use","Unidentified Armed Group (Ukraine)",,3,13,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Novoye Vremya Ukraine; Focus; LIGA.net",National,"Weapons seizure: On 4 February 2021, the Ukrainian police forces found and seized a cache of 1,600 RGD-5 and F-1 grenades, 2,000 flares, 1,060 UZRGM incendiaries, two large-caliber barrels, 61 Makarov pistols, and 124 boxes of 7.62 and 14.5 caliber cartridges in Mariupol, Donetsk.",0,1618491127,UKR
7590173,804,UKR42353,42353,"25 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Ukraine)","Labour Group (Ukraine)",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Novoye Vremya Ukraine; Segodnya",National,"On 25 January 2021, sailors demonstrated in Mariupol against the corruption problem that has developed in the maritime diploma system. [size=no report]",0,1618491603,UKR
7590526,804,UKR42396,42396,"23 January 2021",2021,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,20,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"OSCE SMM-Ukraine",Other,"On 23 January 2021, the OSCE SMM observed a total of 5 explosions involving unknown weapons near Mariupol.",0,1618491704,UKR
7254753,804,UKR40860,40860,"11 October 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,20,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"OSCE SMM-Ukraine",Other,"On 11 October 2020, the OSCE SMM observed a total of 5 explosions involving unknown weapons near Mariupol.",0,1618497013,UKR
7235975,804,UKR40551,40551,"10 September 2020",2020,1,Protests,"Peaceful protest","Protesters (Ukraine)","Former Military Forces of Ukraine (2019-)",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,0629.com,Subnational,"On 10 September 2020, about 300 people, including Donbas veterans, protested in Mariupol, Donetsk, against the possible inspection of the Ukrainian positions by DPR separatists. [size=about 300]",0,1618498401,UKR
7176850,804,UKR40000,40000,"28 July 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Ukraine)",,3,38,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Novoye Vremya Ukraine; Focus; Segodnya; 24 Channel",National,"On 28 July 2020, an unidentified man tried to break into a synagogue with an axe during a prayer in Mariupol, Donetsk. He clashed with a guard who managed to take away the axe. The attacker then started throwing jars with faeces, sand and unidentified substance at the building.",0,1618499693,UKR
7176850,804,UKR40000,40000,"28 July 2020",2020,1,Battles,"Armed clash","Private Security Forces (Ukraine)","Jewish Group (Ukraine)",8,38,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Novoye Vremya Ukraine; Focus; Segodnya; 24 Channel",National,"On 28 July 2020, an unidentified man tried to break into a synagogue with an axe during a prayer in Mariupol, Donetsk. He clashed with a guard who managed to take away the axe. The attacker then started throwing jars with faeces, sand and unidentified substance at the building.",0,1618499693,UKR
7176934,804,UKR39999,39999,"28 July 2020",2020,1,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Ukraine)",,3,37,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,ITAR-TASS,Regional,"Property destruction: On 28 July 2020, unidentified individuals smashed the windows and smeared with green dye the walls of an office of the Opposition Platform - For Life party in Mariupol, Donetsk. No injuries were reported.",0,1618499703,UKR
7176934,804,UKR39999,39999,"28 July 2020",2020,1,"Strategic developments","Looting/property destruction","Civilians (Ukraine)","Opposition Platform - For Life",7,37,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,ITAR-TASS,Regional,"Property destruction: On 28 July 2020, unidentified individuals smashed the windows and smeared with green dye the walls of an office of the Opposition Platform - For Life party in Mariupol, Donetsk. No injuries were reported.",0,1618499703,UKR
7293072,804,UKR37764,37764,"24 May 2020",2020,1,Protests,"Peaceful protest","Protesters (Ukraine)","National Corps Party",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"National Corps",Other,"On 24 May 2020, about 30 people, including members of National Corps, protested in Mariupol, Donetsk, calling the first year of Zelenskyi's presidency 'a revanche of anti-Ukrainian powers' and 'a creeping capitulation' and demanding the resignation of the head of the President's office for initiating the inclusion of representatives of the rebel groups to the Minsk negotiations. [size=about 30]",0,1618501799,UKR
7078088,804,UKR36623,36623,"01 May 2020",2020,1,Protests,"Peaceful protest","Protesters (Ukraine)","Health Workers (Ukraine)",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"On 1 May 2020, medics of emergency brigades protested in Mariupol, Zaporizhia, demanding increased hazard pay due to coronavirus outbreak. [size=no report]",0,1618502424,UKR
7078083,804,UKR36533,36533,"29 April 2020",2020,1,Protests,"Peaceful protest","Protesters (Ukraine)","Labour Group (Ukraine)",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"On 29 April 2020, entrepreneurs protested in cars in Mariupol, Zaporizhia, demanding the right to open their businesses amidst the coronavirus lockdown. [size=no report]",0,1618502482,UKR
7031934,804,UKR35285,35285,"29 March 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,20,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"OSCE SMM-Ukraine",Other,"On 29 March 2020, the OSCE SMM observed a total of 8 explosions involving mortars/unknown weapons near Mariupol.",0,1618503160,UKR
6979272,804,UKR33454,33454,"08 February 2020",2020,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,0629.com,Subnational,"On 8 February 2020, about 20 people protested in Mariupol, Donetsk, against the newly introduced 'gas transport' charge. [size=about 20]",0,1618511269,UKR
8986425,804,UKR32825,32825,"30 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Ukraine)","Labour Group (Ukraine)",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,0629.com,Subnational,"On 30 January 2020, hundreds of people joined a protest organised by trade unions in Mariupol, Donetsk, against new amendments to the labour code. [size=hundreds]",0,1649276878,UKR
9087405,804,UKR28665,28665,"12 November 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Ukraine)",,3,13,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"Novoye Vremya Ukraine; One Plus One; Segodnya; Sprotyv",National,"On 12 November 2019, two Ukrainian soldiers were wounded after hitting a landmine in the area of Mariupol, Donetsk. One of the soldiers lost his feet and died in a hospital a week later.",1,1649875473,UKR
9087405,804,UKR28665,28665,"12 November 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Ukraine (2019-)",,1,13,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"Novoye Vremya Ukraine; One Plus One; Segodnya; Sprotyv",National,"On 12 November 2019, two Ukrainian soldiers were wounded after hitting a landmine in the area of Mariupol, Donetsk. One of the soldiers lost his feet and died in a hospital a week later.",1,1649875473,UKR
9087819,804,UKR28258,28258,"04 November 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,061.ua,National,"On 4 November 2019, people protested in Mariupol, Donetsk, demanding proper investigation into the deadly acid attack on Kherson activist Kateryna Handziuk. [size=no report]",0,1649875474,UKR
9088087,804,UKR27892,27892,"29 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","National Corps Party",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"National Corps; Novoye Vremya Ukraine",Other-National,"On 29 October 2019, members of National Corps and other activists protested in Mariupol, Donetsk, against disengagement of forces. [size=no report]",0,1649875475,UKR
9089165,804,UKR26665,26665,"12 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"On 12 October 2019, about 100 people protested outside the OSCE office in Mariupol, Donetsk, demanding that the OSCE better monitors the situation at night time. [size=about 100]",0,1649875478,UKR
9089254,804,UKR26662,26662,"11 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"OSCE SMM-Ukraine",Other,"On 11 October 2019, about 25-30 people protested 'against capitulation' in Mariupol, Donetsk, demanding not to implement the 'Steinmeier formula' that foresees special autonomy for Donbass. [size=about 25-30]",0,1649875478,UKR
9089457,804,UKR26608,26608,"06 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","National Corps Party",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Liveuamap; Twitter; Novoye Vremya Ukraine; Focus; Depo.ua; Facebook","Local partner-New media","On 6 October 2019, more than 100 people, including members of the National Corps Party, protested 'against capitulation' in Mariupol, Donetsk, demanding not to implement the 'Steinmeier formula' that foresees special autonomy for Donbass. [size=more than 100]",0,1649875479,UKR
9089672,804,UKR26345,26345,"02 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"One Plus One; ITAR-TASS",National-Regional,"On 2 October 2019, several hundred people protested 'against capitulation' in Mariupol, Donetsk, after the Trilateral Contact Group agreed on implementation of a law on special status of Donbass according to 'Steinmeier formula'. [size=several hundred]",0,1649875479,UKR
9089732,804,UKR26280,26280,"01 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Former Military Forces of Ukraine (2019-)",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel",National,"On 1 October 2019, more than 50 people, including Donbass veterans, protested 'against capitulation' in Mariupol, Donetsk, after the Trilateral Contact Group agreed on implementation of a law on special status of Donbass according to 'Steinmeier formula'. The protesters lit flares, no violence was reported. [size=more than 50]",0,1649875480,UKR
9090558,804,UKR25539,25539,"17 September 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Ukraine)",,3,37,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Segodnya; Sprotyv; Censor.net; Liveuamap; Unian; Focus; Novyny; Novoye Vremya Ukraine","Local partner-New media","On 17 September 2019, a former DPR rebel, who had been released under house arrest by a Ukrainian court, was shot dead in his flat in Mariupol, Donetsk.",1,1649875482,UKR
9090558,804,UKR25539,25539,"17 September 2019",2019,1,"Violence against civilians",Attack,"Civilians (Ukraine)","NAF: United Armed Forces of Novorossiya; Donbass People's Militia",7,37,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Segodnya; Sprotyv; Censor.net; Liveuamap; Unian; Focus; Novyny; Novoye Vremya Ukraine","Local partner-New media","On 17 September 2019, a former DPR rebel, who had been released under house arrest by a Ukrainian court, was shot dead in his flat in Mariupol, Donetsk.",1,1649875482,UKR
9091023,804,UKR24748,24748,"06 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Crimean Human Rights Group",Other,"On 6 September 2019, members of human rights organisations installed 120 closed traps in Mariupol, Donetsk, in support for Ukrainian political prisoners held in Russia. [size=no report]",0,1649875483,UKR
9091501,804,UKR24410,24410,"25 August 2019",2019,1,"Violence against civilians",Attack,"Military Forces of Ukraine (2014-2019) National Guard",,1,17,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,Sprotyv,National,"On 25 August 2019, National Guard officers opened fire at a car to prevent it from crossing an entry-exit checkpoint in Mariupol, Donetsk. The driver was injured.",0,1649875485,UKR
9091501,804,UKR24410,24410,"25 August 2019",2019,1,"Violence against civilians",Attack,"Civilians (Ukraine)",,7,17,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,Sprotyv,National,"On 25 August 2019, National Guard officers opened fire at a car to prevent it from crossing an entry-exit checkpoint in Mariupol, Donetsk. The driver was injured.",0,1649875485,UKR
9091582,804,UKR24326,24326,"22 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","National Corps Party; National Militia",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"National Corps",Other,"On 22 August 2019, members of National Corps and National Militia gathered with placards and a coffin outside the house of a recently released DPR spotter in Mariupol, Donetsk, demanding that he is put back in prison. [size=no report]",0,1649875485,UKR
9091842,804,UKR24083,24083,"15 August 2019",2019,1,Riots,"Violent demonstration","Rioters (Ukraine)","Vigilante Group (Ukraine)",5,57,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Focus; Sprotyv; Segodnya; Novoye Vremya Ukraine",National,"On 15 August 2019, people gathered outside a detention centre in Mariupol, Donetsk, to demonstrate against the release of a spotter of the DPR rebels who had been involved in a shelling of Mariupol that led to deaths of 30 civilians in 2015 and spent only half of his initial prison sentence in this detention facility. People poured brilliant green and threw rotten tomatoes at the released prisoner. [size=no report]",0,1649875486,UKR
9091842,804,UKR24083,24083,"15 August 2019",2019,1,Riots,"Violent demonstration","Civilians (Ukraine)","NAF: United Armed Forces of Novorossiya; Donbass People's Militia",7,57,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Focus; Sprotyv; Segodnya; Novoye Vremya Ukraine",National,"On 15 August 2019, people gathered outside a detention centre in Mariupol, Donetsk, to demonstrate against the release of a spotter of the DPR rebels who had been involved in a shelling of Mariupol that led to deaths of 30 civilians in 2015 and spent only half of his initial prison sentence in this detention facility. People poured brilliant green and threw rotten tomatoes at the released prisoner. [size=no report]",0,1649875486,UKR
6289874,804,UKR22826,22826,"09 July 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,20,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,2,"OSCE SMM-Ukraine",Other,"On 09 July, the OSCE SMM observed a total of 22 explosions involving unknown weapons near Mariupol.",0,1618584012,UKR
9094950,804,UKR24703,24703,"06 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Democratic Axe Party; Strength of People",6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,061.ua,National,"On 6 June 2019, people participated in a protest organised by the Strength of People and the Democratic Axe parties in Mariupol, Donetsk, against air pollution caused by steel and mining companies of a Ukrainian oligarch. [size=no report]",0,1649875495,UKR
9095440,804,UKR25402,25402,"25 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Demokratychna Sokyra",Other,"On 25 May 2019, people protested in Mariupol in support of the Ukrainian sailors imprisoned in Russia. [size=no report]",0,1649875497,UKR
9095785,804,UKR20199,20199,"18 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,60,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"OSCE SMM-Ukraine; Ukrayinska Pravda",Other-National,"On 18 May 2019, between 12 and 50 people protested in Mariupol, demanding that the investigation into the death of anti-corruption activist Kateryna Handziuk be intensified and protesting against the purported unwillingness of the authorities to prosecute her attackers. [size=12-50]",0,1649875498,UKR
